year,territory,territory_order,territory_type,main_use_destination,num_premises
2025,el Clot,65,Neighbourhood,Industry,19.0
2025,la Vila de Gràcia,31,Neighbourhood,Tourism and hospitality,428.0
2025,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Entertainment,44.0
2025,el Baix Guinardó,33,Neighbourhood,Entertainment,2.0
2025,la Clota,42,Neighbourhood,Parking,418.0
2025,la Clota,42,Neighbourhood,Warehouse,169.0
2025,Vallbona,56,Neighbourhood,Parking,308.0
2025,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Healthcare,94.0
2025,el Bon Pastor,59,Neighbourhood,Tourism and hospitality,12.0
2025,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Public administration,78.0
2025,la Sagrera,61,Neighbourhood,Sports,28.0
2025,Nou Barris,8,District,Public administration,74.0
2025,Vilapicina i la Torre Llobeta,44,Neighbourhood,Sports,18.0
2025,Gràcia,6,District,Sports,218.0
2025,la Teixonera,38,Neighbourhood,Religious,6.0
2025,la Barceloneta,3,Neighbourhood,Parking,1310.0
2025,Sant Martí de Provençals,72,Neighbourhood,Parking,3613.0
2025,Canyelles,49,Neighbourhood,Warehouse,39.0
2025,la Bordeta,16,Neighbourhood,Housing,9586.0
2025,la Font d'en Fargues,36,Neighbourhood,Parking,2521.0
2025,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Sports,35.0
2025,la Font de la Guatlla,14,Neighbourhood,Warehouse,323.0
2025,la Bordeta,16,Neighbourhood,Parking,5361.0
2025,Nou Barris,8,District,Parking,27433.0
2025,Montbau,40,Neighbourhood,Commerce,157.0
2025,Les Corts,4,District,Sports,416.0
2025,Horta,43,Neighbourhood,Public administration,8.0
2025,Sants-Montjuïc,3,District,Parking,44598.0
2025,el Bon Pastor,59,Neighbourhood,Unbuilt land,12.0
2025,Navas,63,Neighbourhood,Public administration,6.0
2025,Horta-Guinardó,7,District,Religious,259.0
2025,Sant Martí,10,District,Sports,208.0
2025,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Industry,6.0
2025,Sants,18,Neighbourhood,Offices,405.0
2025,Horta-Guinardó,7,District,Public administration,44.0
2025,L'Eixample,2,District,Tourism and hospitality,3806.0
2025,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,18.0
2025,la Salut,30,Neighbourhood,Public administration,11.0
2025,Sant Genís dels Agudells,39,Neighbourhood,Commerce,155.0
2025,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Education and culture,13.0
2025,Ciutat Vella,1,District,Unbuilt land,14.0
2025,Vilapicina i la Torre Llobeta,44,Neighbourhood,Parking,6096.0
2025,Sant Gervasi- la Bonanova,25,Neighbourhood,Housing,12946.0
2025,L'Eixample,2,District,Commerce,19375.0
2025,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Healthcare,24.0
2025,el Clot,65,Neighbourhood,Religious,3.0
2025,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Education and culture,49.0
2025,la Marina del Prat Vermell,12,Neighbourhood,Healthcare,236.0
2025,Can Peguera,47,Neighbourhood,Education and culture,17.0
2025,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Religious,52.0
2025,la Maternitat i Sant Ramon,20,Neighbourhood,Sports,154.0
2025,la Teixonera,38,Neighbourhood,Housing,6061.0
2025,el Poble Sec,11,Neighbourhood,Unbuilt land,23.0
2025,la Maternitat i Sant Ramon,20,Neighbourhood,Education and culture,328.0
2025,Sant Genís dels Agudells,39,Neighbourhood,Housing,3487.0
2025,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Warehouse,2166.0
2025,Horta-Guinardó,7,District,Sports,275.0
2025,Sant Andreu,60,Neighbourhood,Industry,49.0
2025,Sarrià,23,Neighbourhood,Education and culture,390.0
2025,el Bon Pastor,59,Neighbourhood,Education and culture,29.0
2025,L'Eixample,2,District,Warehouse,13314.0
2025,Torre Baró,54,Neighbourhood,Education and culture,22.0
2025,el Baix Guinardó,33,Neighbourhood,Religious,17.0
2025,Barcelona,1,Municipality,Other,654.0
2025,Sants,18,Neighbourhood,Healthcare,116.0
2009,Ciutat Vella,1,District,Parking,5704.0
2009,el Fort Pienc,5,Neighbourhood,Other,12.0
2009,la Verneda i la Pau,73,Neighbourhood,Industry,1414.0
2009,el Raval,1,Neighbourhood,Commerce,2622.0
2009,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Parking,6429.0
2009,el Clot,65,Neighbourhood,Religious,3.0
2009,Horta,43,Neighbourhood,Healthcare,91.0
2009,Horta,43,Neighbourhood,Commerce,1414.0
2009,les Roquetes,50,Neighbourhood,Commerce,652.0
2009,el Camp de l'Arpa del Clot,64,Neighbourhood,Parking,6668.0
2009,Barcelona,1,Municipality,Industry,70872.0
2009,el Turó de la Peira,46,Neighbourhood,Sports,9.0
2009,el Poblenou,68,Neighbourhood,Industry,1379.0
2009,Sant Genís dels Agudells,39,Neighbourhood,Housing,3501.0
2009,Horta-Guinardó,7,District,Industry,6899.0
2009,Navas,63,Neighbourhood,Commerce,872.0
2009,la Vila Olímpica del Poblenou,67,Neighbourhood,Tourism and hospitality,35.0
2009,la Guineueta,48,Neighbourhood,Commerce,591.0
2009,Sarrià-Sant Gervasi,5,District,Healthcare,1315.0
2009,la Trinitat Vella,57,Neighbourhood,Housing,3996.0
2009,Sarrià-Sant Gervasi,5,District,Industry,7795.0
2009,Pedralbes,21,Neighbourhood,Tourism and hospitality,117.0
2009,la Marina del Prat Vermell,12,Neighbourhood,Sports,8.0
2009,el Bon Pastor,59,Neighbourhood,Commerce,790.0
2009,el Besòs i el Maresme,70,Neighbourhood,Parking,813.0
2009,el Camp de l'Arpa del Clot,64,Neighbourhood,Education and culture,96.0
2009,Vilapicina i la Torre Llobeta,44,Neighbourhood,Tourism and hospitality,38.0
2009,la Clota,42,Neighbourhood,Parking,23.0
2009,Gràcia,6,District,Other,100.0
2009,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Housing,14403.0
2009,Can Baró,34,Neighbourhood,Healthcare,17.0
2009,el Poble Sec,11,Neighbourhood,Offices,343.0
2009,la Prosperitat,52,Neighbourhood,Commerce,981.0
2009,les Roquetes,50,Neighbourhood,Education and culture,62.0
2009,la Prosperitat,52,Neighbourhood,Parking,4073.0
2009,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Offices,925.0
2009,Sants-Montjuïc,3,District,Other,200.0
2009,el Barri Gòtic,2,Neighbourhood,Tourism and hospitality,817.0
2009,Can Baró,34,Neighbourhood,Offices,32.0
2009,L'Eixample,2,District,Education and culture,1031.0
2009,el Guinardó,35,Neighbourhood,Commerce,2016.0
2009,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Parking,671.0
2009,Sant Andreu,60,Neighbourhood,Education and culture,185.0
2009,el Turó de la Peira,46,Neighbourhood,Education and culture,54.0
2009,L'Eixample,2,District,Healthcare,625.0
2009,la Prosperitat,52,Neighbourhood,Housing,12464.0
2009,la Nova Esquerra de l'Eixample,9,Neighbourhood,Sports,34.0
2009,el Baix Guinardó,33,Neighbourhood,Education and culture,137.0
2009,Sarrià,23,Neighbourhood,Entertainment,1.0
2009,Can Peguera,47,Neighbourhood,Industry,18.0
2009,L'Eixample,2,District,Offices,12349.0
2009,el Baix Guinardó,33,Neighbourhood,Parking,4100.0
2009,Sant Andreu,9,District,Housing,67707.0
2009,Sant Antoni,10,Neighbourhood,Offices,821.0
2009,Sant Gervasi- la Bonanova,25,Neighbourhood,Entertainment,14.0
2009,Ciutat Vella,1,District,Commerce,6840.0
2009,Sant Gervasi- Galvany,26,Neighbourhood,Commerce,3886.0
2009,Can Peguera,47,Neighbourhood,Commerce,41.0
2009,la Vila Olímpica del Poblenou,67,Neighbourhood,Other,13.0
2009,Ciutat Meridiana,55,Neighbourhood,Offices,24.0
2009,Pedralbes,21,Neighbourhood,Other,121.0
2009,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Commerce,1034.0
2009,la Vall d'Hebron,41,Neighbourhood,Offices,2.0
2009,L'Eixample,2,District,Parking,62152.0
2009,la Guineueta,48,Neighbourhood,Housing,6793.0
2009,Provençals del Poblenou,71,Neighbourhood,Education and culture,28.0
2009,Nou Barris,8,District,Commerce,6844.0
2009,Sant Genís dels Agudells,39,Neighbourhood,Healthcare,22.0
2009,la Vila de Gràcia,31,Neighbourhood,Parking,6956.0
2009,Horta,43,Neighbourhood,Industry,1001.0
2009,la Font d'en Fargues,36,Neighbourhood,Entertainment,4.0
2009,la Barceloneta,3,Neighbourhood,Offices,149.0
2009,el Fort Pienc,5,Neighbourhood,Commerce,1002.0
2009,el Baix Guinardó,33,Neighbourhood,Tourism and hospitality,33.0
2009,la Dreta de l'Eixample,7,Neighbourhood,Industry,2863.0
2009,la Guineueta,48,Neighbourhood,Parking,2702.0
2009,el Congrés i els Indians,62,Neighbourhood,Religious,20.0
2009,Torre Baró,54,Neighbourhood,Tourism and hospitality,4.0
2009,Les Corts,4,District,Healthcare,120.0
2009,el Barri Gòtic,2,Neighbourhood,Offices,1246.0
2009,Verdun,51,Neighbourhood,Religious,7.0
2009,Sants-Montjuïc,3,District,Education and culture,666.0
2009,el Poblenou,68,Neighbourhood,Sports,10.0
2009,el Barri Gòtic,2,Neighbourhood,Industry,2030.0
2009,les Roquetes,50,Neighbourhood,Sports,19.0
2009,la Trinitat Nova,53,Neighbourhood,Commerce,230.0
2009,la Nova Esquerra de l'Eixample,9,Neighbourhood,Entertainment,38.0
2009,el Camp de l'Arpa del Clot,64,Neighbourhood,Offices,240.0
2009,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Education and culture,60.0
2009,Sants-Badal,17,Neighbourhood,Parking,5099.0
2009,el Bon Pastor,59,Neighbourhood,Other,8.0
2009,el Clot,65,Neighbourhood,Healthcare,17.0
2009,Porta,45,Neighbourhood,Entertainment,10.0
2009,la Trinitat Vella,57,Neighbourhood,Other,23.0
2009,el Poble Sec,11,Neighbourhood,Religious,27.0
2009,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Religious,49.0
2009,el Raval,1,Neighbourhood,Industry,1669.0
2009,les Tres Torres,24,Neighbourhood,Parking,8032.0
2009,Porta,45,Neighbourhood,Offices,113.0
2009,la Guineueta,48,Neighbourhood,Other,31.0
2010,Ciutat Meridiana,55,Neighbourhood,Parking,123.0
2010,Barcelona,1,Municipality,Healthcare,3931.0
2010,Can Peguera,47,Neighbourhood,Education and culture,13.0
2010,Sant Andreu,9,District,Other,73.0
2010,Montbau,40,Neighbourhood,Education and culture,104.0
2010,el Fort Pienc,5,Neighbourhood,Commerce,1004.0
2010,la Marina de Port,13,Neighbourhood,Housing,12818.0
2010,Sants-Badal,17,Neighbourhood,Commerce,1096.0
2010,el Poble Sec,11,Neighbourhood,Other,100.0
2010,la Marina del Prat Vermell,12,Neighbourhood,Other,32.0
2010,les Tres Torres,24,Neighbourhood,Religious,44.0
2010,Can Baró,34,Neighbourhood,Offices,36.0
2010,la Vila de Gràcia,31,Neighbourhood,Parking,7084.0
2010,el Clot,65,Neighbourhood,Industry,601.0
2010,el Bon Pastor,59,Neighbourhood,Tourism and hospitality,14.0
2010,la Dreta de l'Eixample,7,Neighbourhood,Housing,26399.0
2010,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Offices,1904.0
2010,la Maternitat i Sant Ramon,20,Neighbourhood,Offices,416.0
2010,Sants-Badal,17,Neighbourhood,Tourism and hospitality,10.0
2010,la Trinitat Vella,57,Neighbourhood,Education and culture,32.0
2010,Sant Gervasi- la Bonanova,25,Neighbourhood,Commerce,1199.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Housing,19797.0
2010,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Sports,37.0
2010,Sant Andreu,60,Neighbourhood,Offices,227.0
2010,el Guinardó,35,Neighbourhood,Other,6.0
2010,Vilapicina i la Torre Llobeta,44,Neighbourhood,Education and culture,158.0
2010,el Raval,1,Neighbourhood,Housing,23284.0
2010,Sant Genís dels Agudells,39,Neighbourhood,Industry,124.0
2010,la Maternitat i Sant Ramon,20,Neighbourhood,Healthcare,48.0
2010,Sarrià-Sant Gervasi,5,District,Other,151.0
2010,la Sagrera,61,Neighbourhood,Parking,6506.0
2010,el Poblenou,68,Neighbourhood,Parking,6903.0
2010,la Salut,30,Neighbourhood,Entertainment,3.0
2010,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Tourism and hospitality,49.0
2010,la Trinitat Vella,57,Neighbourhood,Healthcare,2.0
2010,les Corts,19,Neighbourhood,Sports,59.0
2010,Gràcia,6,District,Entertainment,91.0
2010,la Marina de Port,13,Neighbourhood,Other,13.0
2010,Hostafrancs,15,Neighbourhood,Commerce,1446.0
2010,No consta,99999,Neighbourhood,Housing,144.0
2010,Sants,18,Neighbourhood,Healthcare,82.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Industry,1637.0
2010,la Barceloneta,3,Neighbourhood,Parking,1444.0
2010,el Barri Gòtic,2,Neighbourhood,Other,123.0
2010,Verdun,51,Neighbourhood,Education and culture,65.0
2010,Horta-Guinardó,7,District,Industry,6797.0
2010,Can Baró,34,Neighbourhood,Education and culture,39.0
2010,el Coll,29,Neighbourhood,Religious,5.0
2010,Canyelles,49,Neighbourhood,Commerce,208.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Industry,1065.0
2010,el Putxet i el Farró,27,Neighbourhood,Industry,1455.0
2010,Les Corts,4,District,Parking,30380.0
2010,Sants,18,Neighbourhood,Housing,20972.0
2010,les Roquetes,50,Neighbourhood,Religious,2.0
2010,Sants-Badal,17,Neighbourhood,Housing,11601.0
2010,Navas,63,Neighbourhood,Education and culture,56.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Sports,14.0
2010,el Baix Guinardó,33,Neighbourhood,Healthcare,73.0
2010,Verdun,51,Neighbourhood,Religious,7.0
2010,Sant Martí de Provençals,72,Neighbourhood,Offices,120.0
2010,la Prosperitat,52,Neighbourhood,Offices,56.0
2010,Pedralbes,21,Neighbourhood,Housing,5800.0
2010,Sants,18,Neighbourhood,Industry,2137.0
2010,Horta-Guinardó,7,District,Parking,27816.0
2010,la Font de la Guatlla,14,Neighbourhood,Entertainment,1.0
2010,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Commerce,1495.0
2010,Porta,45,Neighbourhood,Housing,11327.0
2010,la Nova Esquerra de l'Eixample,9,Neighbourhood,Religious,42.0
2010,Baró de Viver,58,Neighbourhood,Other,3.0
2010,Sarrià-Sant Gervasi,5,District,Sports,973.0
2010,Baró de Viver,58,Neighbourhood,Education and culture,27.0
2010,la Prosperitat,52,Neighbourhood,Tourism and hospitality,12.0
2010,les Tres Torres,24,Neighbourhood,Offices,369.0
2010,el Poble Sec,11,Neighbourhood,Parking,3266.0
2010,L'Eixample,2,District,Healthcare,630.0
2010,Sant Andreu,9,District,Offices,1078.0
2010,el Camp de l'Arpa del Clot,64,Neighbourhood,Other,19.0
2010,el Carmel,37,Neighbourhood,Other,2.0
2010,Verdun,51,Neighbourhood,Offices,28.0
2010,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Healthcare,27.0
2010,el Baix Guinardó,33,Neighbourhood,Religious,21.0
2011,la Trinitat Vella,57,Neighbourhood,Healthcare,2.0
2011,la Salut,30,Neighbourhood,Housing,6898.0
2011,la Font d'en Fargues,36,Neighbourhood,Offices,44.0
2011,Sants-Badal,17,Neighbourhood,Other,10.0
2011,la Salut,30,Neighbourhood,Religious,49.0
2011,Sant Antoni,10,Neighbourhood,Housing,20215.0
2011,Porta,45,Neighbourhood,Entertainment,10.0
2011,Vallcarca i els Penitents,28,Neighbourhood,Commerce,586.0
2011,el Baix Guinardó,33,Neighbourhood,Other,22.0
2011,Sant Martí de Provençals,72,Neighbourhood,Sports,31.0
2011,Sant Martí,10,District,Religious,99.0
2011,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Healthcare,21.0
2011,Torre Baró,54,Neighbourhood,Parking,216.0
2011,el Putxet i el Farró,27,Neighbourhood,Other,3.0
2011,la Bordeta,16,Neighbourhood,Education and culture,57.0
2011,Vallcarca i els Penitents,28,Neighbourhood,Religious,38.0
2011,la Font de la Guatlla,14,Neighbourhood,Housing,5028.0
2011,Baró de Viver,58,Neighbourhood,Education and culture,27.0
2011,Torre Baró,54,Neighbourhood,Housing,1447.0
2011,Sant Andreu,60,Neighbourhood,Other,19.0
2011,les Tres Torres,24,Neighbourhood,Parking,8165.0
2011,la Salut,30,Neighbourhood,Other,2.0
2011,el Poble Sec,11,Neighbourhood,Commerce,1934.0
2011,Verdun,51,Neighbourhood,Education and culture,65.0
2011,Sant Andreu,60,Neighbourhood,Commerce,2859.0
2011,Canyelles,49,Neighbourhood,Sports,4.0
2011,Can Baró,34,Neighbourhood,Education and culture,38.0
2011,el Raval,1,Neighbourhood,Entertainment,75.0
2011,Horta,43,Neighbourhood,Housing,13489.0
2011,Montbau,40,Neighbourhood,Tourism and hospitality,15.0
2011,el Guinardó,35,Neighbourhood,Parking,6844.0
2011,Sants-Montjuïc,3,District,Parking,37035.0
2011,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Entertainment,10.0
2011,el Bon Pastor,59,Neighbourhood,Tourism and hospitality,13.0
2011,Pedralbes,21,Neighbourhood,Tourism and hospitality,117.0
2011,L'Eixample,2,District,Parking,64056.0
2011,Vallcarca i els Penitents,28,Neighbourhood,Sports,61.0
2011,la Trinitat Vella,57,Neighbourhood,Parking,1355.0
2011,el Besòs i el Maresme,70,Neighbourhood,Education and culture,68.0
2011,la Teixonera,38,Neighbourhood,Sports,2.0
2011,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Healthcare,43.0
2011,les Roquetes,50,Neighbourhood,Industry,653.0
2011,la Barceloneta,3,Neighbourhood,Tourism and hospitality,229.0
2011,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Housing,3303.0
2011,Sarrià-Sant Gervasi,5,District,Sports,1035.0
2011,Horta-Guinardó,7,District,Housing,85941.0
2011,la Trinitat Vella,57,Neighbourhood,Offices,30.0
2011,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Parking,7853.0
2011,la Sagrada Família,6,Neighbourhood,Industry,1312.0
2011,Vallcarca i els Penitents,28,Neighbourhood,Housing,8829.0
2011,Vilapicina i la Torre Llobeta,44,Neighbourhood,Entertainment,5.0
2011,la Trinitat Nova,53,Neighbourhood,Commerce,221.0
2011,el Baix Guinardó,33,Neighbourhood,Commerce,1003.0
2011,la Font de la Guatlla,14,Neighbourhood,Commerce,326.0
2011,L'Eixample,2,District,Housing,143879.0
2011,Canyelles,49,Neighbourhood,Tourism and hospitality,2.0
2011,Barcelona,1,Municipality,Entertainment,794.0
2011,la Verneda i la Pau,73,Neighbourhood,Other,5.0
2011,Sant Andreu,60,Neighbourhood,Sports,59.0
2011,la Vila Olímpica del Poblenou,67,Neighbourhood,Parking,6271.0
2011,la Font d'en Fargues,36,Neighbourhood,Parking,2436.0
2011,Horta-Guinardó,7,District,Parking,28608.0
2011,Sarrià,23,Neighbourhood,Education and culture,342.0
2011,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Education and culture,25.0
2011,la Trinitat Vella,57,Neighbourhood,Housing,4057.0
2011,el Raval,1,Neighbourhood,Other,28.0
2011,Provençals del Poblenou,71,Neighbourhood,Commerce,491.0
2011,la Trinitat Nova,53,Neighbourhood,Industry,71.0
2011,la Sagrada Família,6,Neighbourhood,Parking,11825.0
2011,Sants-Montjuïc,3,District,Healthcare,252.0
2011,el Fort Pienc,5,Neighbourhood,Offices,640.0
2011,la Nova Esquerra de l'Eixample,9,Neighbourhood,Commerce,2611.0
2011,la Salut,30,Neighbourhood,Commerce,539.0
2011,Sant Gervasi- la Bonanova,25,Neighbourhood,Religious,110.0
2011,el Putxet i el Farró,27,Neighbourhood,Education and culture,160.0
2011,Sant Genís dels Agudells,39,Neighbourhood,Housing,3527.0
2011,Sarrià,23,Neighbourhood,Industry,1126.0
2012,Canyelles,49,Neighbourhood,Religious,1.0
2012,la Maternitat i Sant Ramon,20,Neighbourhood,Other,7.0
2012,el Baix Guinardó,33,Neighbourhood,Religious,21.0
2012,el Fort Pienc,5,Neighbourhood,Commerce,992.0
2012,la Font de la Guatlla,14,Neighbourhood,Parking,2809.0
2012,Gràcia,6,District,Entertainment,91.0
2012,Sant Genís dels Agudells,39,Neighbourhood,Industry,124.0
2012,el Camp de l'Arpa del Clot,64,Neighbourhood,Healthcare,16.0
2012,Les Corts,4,District,Housing,40599.0
2012,la Vall d'Hebron,41,Neighbourhood,Offices,2.0
2012,la Font d'en Fargues,36,Neighbourhood,Housing,5276.0
2012,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Tourism and hospitality,27.0
2012,el Poblenou,68,Neighbourhood,Offices,324.0
2012,L'Eixample,2,District,Commerce,17604.0
2012,Horta,43,Neighbourhood,Other,4.0
2012,la Clota,42,Neighbourhood,Housing,334.0
2012,Nou Barris,8,District,Offices,562.0
2012,Nou Barris,8,District,Healthcare,106.0
2012,les Corts,19,Neighbourhood,Sports,58.0
2012,Sant Andreu,9,District,Industry,6544.0
2012,Can Peguera,47,Neighbourhood,Parking,214.0
2012,Sants,18,Neighbourhood,Healthcare,95.0
2012,Gràcia,6,District,Commerce,6686.0
2012,la Guineueta,48,Neighbourhood,Housing,6938.0
2012,Sant Martí,10,District,Entertainment,33.0
2012,Porta,45,Neighbourhood,Healthcare,4.0
2012,Torre Baró,54,Neighbourhood,Commerce,119.0
2012,el Putxet i el Farró,27,Neighbourhood,Parking,10642.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Entertainment,16.0
2012,Ciutat Meridiana,55,Neighbourhood,Offices,24.0
2012,Horta,43,Neighbourhood,Education and culture,145.0
2012,el Fort Pienc,5,Neighbourhood,Parking,7552.0
2012,el Raval,1,Neighbourhood,Offices,884.0
2012,Navas,63,Neighbourhood,Industry,503.0
2012,el Putxet i el Farró,27,Neighbourhood,Sports,42.0
2012,la Prosperitat,52,Neighbourhood,Commerce,986.0
2012,Sarrià,23,Neighbourhood,Tourism and hospitality,101.0
2012,Porta,45,Neighbourhood,Offices,134.0
2012,Sants-Montjuïc,3,District,Housing,87363.0
2012,la Trinitat Vella,57,Neighbourhood,Industry,312.0
2012,Sant Gervasi- Galvany,26,Neighbourhood,Housing,25174.0
2012,les Corts,19,Neighbourhood,Religious,30.0
2012,el Turó de la Peira,46,Neighbourhood,Offices,31.0
2012,Sarrià-Sant Gervasi,5,District,Healthcare,1416.0
2012,la Guineueta,48,Neighbourhood,Parking,2870.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Other,5.0
2012,el Barri Gòtic,2,Neighbourhood,Offices,1245.0
2012,la Font de la Guatlla,14,Neighbourhood,Religious,4.0
2012,la Dreta de l'Eixample,7,Neighbourhood,Religious,188.0
2012,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Parking,7374.0
2012,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Industry,1015.0
2012,el Putxet i el Farró,27,Neighbourhood,Other,3.0
2012,Vallbona,56,Neighbourhood,Tourism and hospitality,6.0
2012,la Barceloneta,3,Neighbourhood,Parking,1442.0
2012,la Vall d'Hebron,41,Neighbourhood,Housing,3809.0
2012,el Fort Pienc,5,Neighbourhood,Entertainment,13.0
2012,la Prosperitat,52,Neighbourhood,Parking,4170.0
2012,Montbau,40,Neighbourhood,Offices,22.0
2012,Horta,43,Neighbourhood,Entertainment,14.0
2012,Verdun,51,Neighbourhood,Housing,6091.0
2012,les Tres Torres,24,Neighbourhood,Education and culture,71.0
2012,el Baix Guinardó,33,Neighbourhood,Sports,34.0
2012,la Bordeta,16,Neighbourhood,Education and culture,54.0
2012,Barcelona,1,Municipality,Healthcare,4336.0
2012,el Camp de l'Arpa del Clot,64,Neighbourhood,Education and culture,84.0
2012,la Maternitat i Sant Ramon,20,Neighbourhood,Entertainment,1.0
2012,Can Baró,34,Neighbourhood,Commerce,334.0
2012,Baró de Viver,58,Neighbourhood,Commerce,101.0
2012,Vilapicina i la Torre Llobeta,44,Neighbourhood,Housing,12202.0
2012,el Poblenou,68,Neighbourhood,Commerce,1647.0
2012,Ciutat Vella,1,District,Commerce,6204.0
2012,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Religious,37.0
2012,el Congrés i els Indians,62,Neighbourhood,Offices,71.0
2012,la Vila Olímpica del Poblenou,67,Neighbourhood,Sports,15.0
2012,Can Baró,34,Neighbourhood,Sports,7.0
2012,la Sagrada Família,6,Neighbourhood,Sports,22.0
2012,la Verneda i la Pau,73,Neighbourhood,Housing,13002.0
2012,el Turó de la Peira,46,Neighbourhood,Sports,9.0
2012,el Congrés i els Indians,62,Neighbourhood,Healthcare,35.0
2012,la Marina de Port,13,Neighbourhood,Religious,8.0
2012,la Vila Olímpica del Poblenou,67,Neighbourhood,Other,13.0
2012,el Guinardó,35,Neighbourhood,Entertainment,18.0
2012,el Camp de l'Arpa del Clot,64,Neighbourhood,Housing,19944.0
2012,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Housing,24252.0
2012,Horta-Guinardó,7,District,Housing,86167.0
2012,la Marina del Prat Vermell,12,Neighbourhood,Religious,1.0
2012,el Baix Guinardó,33,Neighbourhood,Housing,12505.0
2012,la Trinitat Vella,57,Neighbourhood,Sports,5.0
2012,la Dreta de l'Eixample,7,Neighbourhood,Housing,26675.0
2012,el Guinardó,35,Neighbourhood,Other,3.0
2012,Vilapicina i la Torre Llobeta,44,Neighbourhood,Other,14.0
2012,Sants-Montjuïc,3,District,Tourism and hospitality,592.0
2012,Barcelona,1,Municipality,Parking,356397.0
2012,el Clot,65,Neighbourhood,Other,8.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Other,26.0
2012,Baró de Viver,58,Neighbourhood,Industry,104.0
2012,Hostafrancs,15,Neighbourhood,Religious,16.0
2012,el Coll,29,Neighbourhood,Housing,3917.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Housing,6914.0
2013,Vilapicina i la Torre Llobeta,44,Neighbourhood,Healthcare,25.0
2013,Sant Genís dels Agudells,39,Neighbourhood,Entertainment,10.0
2013,el Camp de l'Arpa del Clot,64,Neighbourhood,Religious,21.0
2013,Vallbona,56,Neighbourhood,Parking,400.0
2013,el Poblenou,68,Neighbourhood,Industry,1358.0
2013,el Clot,65,Neighbourhood,Healthcare,21.0
2013,Navas,63,Neighbourhood,Other,6.0
2013,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Parking,8199.0
2013,la Trinitat Vella,57,Neighbourhood,Housing,4332.0
2013,el Besòs i el Maresme,70,Neighbourhood,Education and culture,68.0
2013,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,18.0
2013,la Sagrera,61,Neighbourhood,Other,8.0
2013,la Clota,42,Neighbourhood,Healthcare,3.0
2013,Porta,45,Neighbourhood,Sports,15.0
2013,Horta,43,Neighbourhood,Other,8.0
2013,el Fort Pienc,5,Neighbourhood,Education and culture,60.0
2013,Sarrià,23,Neighbourhood,Healthcare,181.0
2013,Ciutat Meridiana,55,Neighbourhood,Tourism and hospitality,6.0
2013,la Barceloneta,3,Neighbourhood,Other,39.0
2013,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Sports,10.0
2013,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Religious,37.0
2013,la Teixonera,38,Neighbourhood,Education and culture,21.0
2013,Nou Barris,8,District,Entertainment,23.0
2013,Porta,45,Neighbourhood,Industry,560.0
