year,territory,territory_order,territory_type,num_unemployed,year_quarter
2011-02-28 00:00:00+00:00,Provençals del Poblenou,71,Barri,1396.0,2011Q1
2011-02-28 00:00:00+00:00,Sant Martí,10,Districte,16612.0,2011Q1
2011-02-28 00:00:00+00:00,la Sagrera,61,Barri,1919.0,2011Q1
2011-02-28 00:00:00+00:00,la Trinitat Vella,57,Barri,1164.0,2011Q1
2011-02-28 00:00:00+00:00,el Baix Guinardó,33,Barri,1585.0,2011Q1
2011-02-28 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5367.0,2011Q1
2011-02-28 00:00:00+00:00,el Clot,65,Barri,1802.0,2011Q1
2011-02-28 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,918.0,2011Q1
2011-02-28 00:00:00+00:00,Canyelles,49,Barri,640.0,2011Q1
2011-02-28 00:00:00+00:00,el Raval,1,Barri,5112.0,2011Q1
2011-02-28 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2100.0,2011Q1
2011-02-28 00:00:00+00:00,Ciutat Meridiana,55,Barri,1257.0,2011Q1
2011-02-28 00:00:00+00:00,Vallbona,56,Barri,146.0,2011Q1
2011-03-31 00:00:00+00:00,Gràcia,6,Districte,7501.0,2011Q1
2011-03-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,121.0,2011Q1
2011-03-31 00:00:00+00:00,Montbau,40,Barri,320.0,2011Q1
2011-03-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2132.0,2011Q1
2011-03-31 00:00:00+00:00,Pedralbes,21,Barri,332.0,2011Q1
2011-03-31 00:00:00+00:00,el Bon Pastor,59,Barri,1003.0,2011Q1
2011-03-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,3289.0,2011Q1
2011-03-31 00:00:00+00:00,Baró de Viver,58,Barri,177.0,2011Q1
2011-03-31 00:00:00+00:00,Sant Antoni,10,Barri,2449.0,2011Q1
2011-03-31 00:00:00+00:00,la Bordeta,16,Barri,1283.0,2011Q1
2011-03-31 00:00:00+00:00,el Raval,1,Barri,5103.0,2011Q1
2011-03-31 00:00:00+00:00,Verdun,51,Barri,1087.0,2011Q1
2011-03-31 00:00:00+00:00,les Roquetes,50,Barri,1417.0,2011Q1
2011-03-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,341.0,2011Q1
2011-03-31 00:00:00+00:00,Les Corts,4,Districte,4306.0,2011Q1
2011-03-31 00:00:00+00:00,la Sagrera,61,Barri,1947.0,2011Q1
2011-03-31 00:00:00+00:00,Porta,45,Barri,1785.0,2011Q1
2011-03-31 00:00:00+00:00,Sant Martí,10,Districte,16895.0,2011Q1
2011-03-31 00:00:00+00:00,Hostafrancs,15,Barri,1094.0,2011Q1
2011-03-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,934.0,2011Q1
2011-03-31 00:00:00+00:00,la Trinitat Vella,57,Barri,1185.0,2011Q1
2011-03-31 00:00:00+00:00,les Tres Torres,24,Barri,471.0,2011Q1
2011-03-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,948.0,2011Q1
2011-03-31 00:00:00+00:00,el Carmel,37,Barri,2572.0,2011Q1
2011-03-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,118.0,2011Q1
2011-03-31 00:00:00+00:00,Ciutat Meridiana,55,Barri,1278.0,2011Q1
2011-03-31 00:00:00+00:00,Canyelles,49,Barri,654.0,2011Q1
2011-03-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,442.0,2011Q1
2011-03-31 00:00:00+00:00,Torre Baró,54,Barri,245.0,2011Q1
2011-03-31 00:00:00+00:00,Sants,18,Barri,2607.0,2011Q1
2011-03-31 00:00:00+00:00,Ciutat Vella,1,Districte,10138.0,2011Q1
2011-03-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,1520.0,2011Q1
2011-03-31 00:00:00+00:00,el Guinardó,35,Barri,2406.0,2011Q1
2011-03-31 00:00:00+00:00,la Barceloneta,3,Barri,1504.0,2011Q1
2011-03-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,2261.0,2011Q1
2011-03-31 00:00:00+00:00,Can Peguera,47,Barri,156.0,2011Q1
2011-03-31 00:00:00+00:00,la Trinitat Nova,53,Barri,891.0,2011Q1
2011-03-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1786.0,2011Q1
2011-03-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2438.0,2011Q1
2011-04-30 00:00:00+00:00,Gràcia,6,Districte,7395.0,2011Q2
2011-04-30 00:00:00+00:00,Torre Baró,54,Barri,241.0,2011Q2
2011-04-30 00:00:00+00:00,la Sagrada Família,6,Barri,3119.0,2011Q2
2011-04-30 00:00:00+00:00,el Putxet i el Farró,27,Barri,1520.0,2011Q2
2011-04-30 00:00:00+00:00,No consta,999,Districte,6.0,2011Q2
2011-04-30 00:00:00+00:00,la Guineueta,48,Barri,1326.0,2011Q2
2011-04-30 00:00:00+00:00,Barcelona,1,Municipi,108203.0,2011Q2
2011-04-30 00:00:00+00:00,Ciutat Meridiana,55,Barri,1257.0,2011Q2
2011-04-30 00:00:00+00:00,la Teixonera,38,Barri,735.0,2011Q2
2011-04-30 00:00:00+00:00,Sants,18,Barri,2598.0,2011Q2
2011-04-30 00:00:00+00:00,Sarrià,23,Barri,680.0,2011Q2
2011-04-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,598.0,2011Q2
2011-04-30 00:00:00+00:00,Nou Barris,8,Districte,13819.0,2011Q2
2011-04-30 00:00:00+00:00,Verdun,51,Barri,1076.0,2011Q2
2011-04-30 00:00:00+00:00,el Fort Pienc,5,Barri,1914.0,2011Q2
2011-04-30 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,933.0,2011Q2
2011-04-30 00:00:00+00:00,la Marina de Port,13,Barri,2328.0,2011Q2
2011-04-30 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2757.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Andreu,9,Districte,10727.0,2011Q2
2011-04-30 00:00:00+00:00,Sants-Montjuïc,3,Districte,13078.0,2011Q2
2011-04-30 00:00:00+00:00,la Font de la Guatlla,14,Barri,862.0,2011Q2
2011-04-30 00:00:00+00:00,el Turó de la Peira,46,Barri,1101.0,2011Q2
2011-04-30 00:00:00+00:00,el Coll,29,Barri,404.0,2011Q2
2011-04-30 00:00:00+00:00,el Congrés i els Indians,62,Barri,940.0,2011Q2
2011-04-30 00:00:00+00:00,Horta-Guinardó,7,Districte,11662.0,2011Q2
2011-04-30 00:00:00+00:00,la Font d'en Fargues,36,Barri,749.0,2011Q2
2011-04-30 00:00:00+00:00,la Vall d'Hebron,41,Barri,336.0,2011Q2
2011-04-30 00:00:00+00:00,el Carmel,37,Barri,2556.0,2011Q2
2011-04-30 00:00:00+00:00,la Bordeta,16,Barri,1279.0,2011Q2
2011-04-30 00:00:00+00:00,la Verneda i la Pau,73,Barri,2230.0,2011Q2
2011-04-30 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2030.0,2011Q2
2011-04-30 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,2040.0,2011Q2
2011-04-30 00:00:00+00:00,Can Peguera,47,Barri,156.0,2011Q2
2011-04-30 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2131.0,2011Q2
2011-04-30 00:00:00+00:00,la Trinitat Nova,53,Barri,876.0,2011Q2
2011-04-30 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,121.0,2011Q2
2011-04-30 00:00:00+00:00,Montbau,40,Barri,315.0,2011Q2
2011-04-30 00:00:00+00:00,el Poblenou,68,Barri,2038.0,2011Q2
2011-04-30 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,436.0,2011Q2
2011-04-30 00:00:00+00:00,el Guinardó,35,Barri,2385.0,2011Q2
2011-04-30 00:00:00+00:00,Hostafrancs,15,Barri,1089.0,2011Q2
2011-04-30 00:00:00+00:00,Ciutat Vella,1,Districte,9889.0,2011Q2
2011-04-30 00:00:00+00:00,Can Baró,34,Barri,577.0,2011Q2
2011-04-30 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,852.0,2011Q2
2011-04-30 00:00:00+00:00,la Trinitat Vella,57,Barri,1164.0,2011Q2
2011-04-30 00:00:00+00:00,Horta,43,Barri,1991.0,2011Q2
2011-04-30 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5372.0,2011Q2
2011-04-30 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,950.0,2011Q2
2011-04-30 00:00:00+00:00,el Barri Gòtic,2,Barri,1415.0,2011Q2
2011-04-30 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2090.0,2011Q2
2011-04-30 00:00:00+00:00,la Clota,42,Barri,23.0,2011Q2
2011-05-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,2235.0,2011Q2
2011-05-31 00:00:00+00:00,Sarrià,23,Barri,675.0,2011Q2
2011-05-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,1391.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Andreu,60,Barri,4030.0,2011Q2
2011-05-31 00:00:00+00:00,el Raval,1,Barri,4884.0,2011Q2
2011-05-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,12957.0,2011Q2
2011-05-31 00:00:00+00:00,el Fort Pienc,5,Barri,1880.0,2011Q2
2011-05-31 00:00:00+00:00,Gràcia,6,Districte,7308.0,2011Q2
2011-05-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2111.0,2011Q2
2011-05-31 00:00:00+00:00,Eixample,2,Districte,14940.0,2011Q2
2011-05-31 00:00:00+00:00,la Sagrera,61,Barri,1887.0,2011Q2
2011-05-31 00:00:00+00:00,No consta,999,Barri,9.0,2011Q2
2011-05-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,1506.0,2011Q2
2011-05-31 00:00:00+00:00,Canyelles,49,Barri,641.0,2011Q2
2011-05-31 00:00:00+00:00,Can Baró,34,Barri,568.0,2011Q2
2011-05-31 00:00:00+00:00,Verdun,51,Barri,1066.0,2011Q2
2011-05-31 00:00:00+00:00,la Barceloneta,3,Barri,1433.0,2011Q2
2011-05-31 00:00:00+00:00,el Clot,65,Barri,1775.0,2011Q2
2011-05-31 00:00:00+00:00,la Trinitat Vella,57,Barri,1171.0,2011Q2
2011-05-31 00:00:00+00:00,Hostafrancs,15,Barri,1081.0,2011Q2
2011-05-31 00:00:00+00:00,Ciutat Meridiana,55,Barri,1264.0,2011Q2
2011-05-31 00:00:00+00:00,el Carmel,37,Barri,2493.0,2011Q2
2011-05-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1333.0,2011Q2
2011-05-31 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,588.0,2011Q2
2011-05-31 00:00:00+00:00,el Guinardó,35,Barri,2339.0,2011Q2
2011-05-31 00:00:00+00:00,Vallbona,56,Barri,146.0,2011Q2
2011-05-31 00:00:00+00:00,Montbau,40,Barri,312.0,2011Q2
2011-05-31 00:00:00+00:00,el Barri Gòtic,2,Barri,1388.0,2011Q2
2011-05-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3235.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,854.0,2011Q2
2011-05-31 00:00:00+00:00,Baró de Viver,58,Barri,175.0,2011Q2
2011-05-31 00:00:00+00:00,Sant Antoni,10,Barri,2369.0,2011Q2
2011-05-31 00:00:00+00:00,la Guineueta,48,Barri,1314.0,2011Q2
2011-05-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2748.0,2011Q2
2011-05-31 00:00:00+00:00,la Trinitat Nova,53,Barri,880.0,2011Q2
2011-05-31 00:00:00+00:00,Les Corts,4,Districte,4251.0,2011Q2
2011-05-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2051.0,2011Q2
2011-06-30 00:00:00+00:00,el Bon Pastor,59,Barri,979.0,2011Q2
2011-06-30 00:00:00+00:00,Ciutat Vella,1,Districte,9593.0,2011Q2
2011-06-30 00:00:00+00:00,Verdun,51,Barri,1054.0,2011Q2
2011-06-30 00:00:00+00:00,Provençals del Poblenou,71,Barri,1365.0,2011Q2
2011-06-30 00:00:00+00:00,les Tres Torres,24,Barri,450.0,2011Q2
2011-06-30 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1743.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Andreu,9,Districte,10377.0,2011Q2
2011-06-30 00:00:00+00:00,la Vila de Gràcia,31,Barri,3092.0,2011Q2
2011-06-30 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2678.0,2011Q2
2011-06-30 00:00:00+00:00,la Salut,30,Barri,784.0,2011Q2
2011-06-30 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,917.0,2011Q2
2011-06-30 00:00:00+00:00,Torre Baró,54,Barri,238.0,2011Q2
2011-06-30 00:00:00+00:00,Nou Barris,8,Districte,13515.0,2011Q2
2011-06-30 00:00:00+00:00,Eixample,2,Districte,14749.0,2011Q2
2011-06-30 00:00:00+00:00,Montbau,40,Barri,303.0,2011Q2
2011-06-30 00:00:00+00:00,Hostafrancs,15,Barri,1051.0,2011Q2
2011-06-30 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,908.0,2011Q2
2011-06-30 00:00:00+00:00,Sarrià,23,Barri,669.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1931.0,2011Q2
2011-06-30 00:00:00+00:00,Horta-Guinardó,7,Districte,11192.0,2011Q2
2011-06-30 00:00:00+00:00,Canyelles,49,Barri,635.0,2011Q2
2011-06-30 00:00:00+00:00,la Bordeta,16,Barri,1233.0,2011Q2
2011-06-30 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,125.0,2011Q2
2011-06-30 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1289.0,2011Q2
2011-06-30 00:00:00+00:00,Horta,43,Barri,1911.0,2011Q2
2011-06-30 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2302.0,2011Q2
2011-06-30 00:00:00+00:00,la Marina de Port,13,Barri,2315.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Martí,10,Districte,16220.0,2011Q2
2011-06-30 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5149.0,2011Q2
2011-06-30 00:00:00+00:00,la Barceloneta,3,Barri,1426.0,2011Q2
2011-06-30 00:00:00+00:00,la Sagrera,61,Barri,1842.0,2011Q2
2011-06-30 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1983.0,2011Q2
2011-06-30 00:00:00+00:00,la Font de la Guatlla,14,Barri,830.0,2011Q2
2011-06-30 00:00:00+00:00,el Guinardó,35,Barri,2297.0,2011Q2
2011-06-30 00:00:00+00:00,el Putxet i el Farró,27,Barri,1453.0,2011Q2
2011-06-30 00:00:00+00:00,Sant Andreu,60,Barri,3961.0,2011Q2
2011-06-30 00:00:00+00:00,el Congrés i els Indians,62,Barri,897.0,2011Q2
2011-06-30 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2030.0,2011Q2
2011-06-30 00:00:00+00:00,la Prosperitat,52,Barri,1953.0,2011Q2
2011-06-30 00:00:00+00:00,Sants - Badal,17,Barri,1304.0,2011Q2
2011-06-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,571.0,2011Q2
2011-06-30 00:00:00+00:00,No consta,999,Districte,7.0,2011Q2
2011-07-31 00:00:00+00:00,Porta,45,Barri,1722.0,2011Q3
2011-07-31 00:00:00+00:00,la Trinitat Nova,53,Barri,857.0,2011Q3
2011-07-31 00:00:00+00:00,Vallbona,56,Barri,143.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,843.0,2011Q3
2011-07-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,2193.0,2011Q3
2011-07-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,326.0,2011Q3
2011-07-31 00:00:00+00:00,Sants,18,Barri,2507.0,2011Q3
2011-07-31 00:00:00+00:00,la Salut,30,Barri,800.0,2011Q3
2011-07-31 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,574.0,2011Q3
2011-07-31 00:00:00+00:00,Les Corts,4,Districte,4161.0,2011Q3
2011-07-31 00:00:00+00:00,Hostafrancs,15,Barri,1049.0,2011Q3
2011-07-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,1478.0,2011Q3
2011-07-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,706.0,2011Q3
2011-07-31 00:00:00+00:00,Sarrià,23,Barri,673.0,2011Q3
2011-07-31 00:00:00+00:00,Navas,63,Barri,1377.0,2011Q3
2011-07-31 00:00:00+00:00,Ciutat Vella,1,Districte,9553.0,2011Q3
2011-07-31 00:00:00+00:00,Pedralbes,21,Barri,328.0,2011Q3
2011-07-31 00:00:00+00:00,el Raval,1,Barri,4771.0,2011Q3
2011-07-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,895.0,2011Q3
2011-07-31 00:00:00+00:00,Baró de Viver,58,Barri,173.0,2011Q3
2011-07-31 00:00:00+00:00,la Prosperitat,52,Barri,1934.0,2011Q3
2011-07-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2043.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Andreu,9,Districte,10364.0,2011Q3
2011-07-31 00:00:00+00:00,Verdun,51,Barri,1037.0,2011Q3
2011-07-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2040.0,2011Q3
2011-07-31 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1977.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1669.0,2011Q3
2011-07-31 00:00:00+00:00,el Poble-sec,11,Barri,3282.0,2011Q3
2011-07-31 00:00:00+00:00,el Turó de la Peira,46,Barri,1059.0,2011Q3
2011-07-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,3243.0,2011Q3
2011-07-31 00:00:00+00:00,la Font de la Guatlla,14,Barri,823.0,2011Q3
2011-07-31 00:00:00+00:00,Sants - Badal,17,Barri,1311.0,2011Q3
2011-07-31 00:00:00+00:00,Can Peguera,47,Barri,150.0,2011Q3
2011-07-31 00:00:00+00:00,No consta,999,Districte,6.0,2011Q3
2011-07-31 00:00:00+00:00,Torre Baró,54,Barri,236.0,2011Q3
2011-07-31 00:00:00+00:00,la Barceloneta,3,Barri,1424.0,2011Q3
2011-07-31 00:00:00+00:00,les Corts,19,Barri,2537.0,2011Q3
2011-07-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,894.0,2011Q3
2011-07-31 00:00:00+00:00,la Trinitat Vella,57,Barri,1140.0,2011Q3
2011-07-31 00:00:00+00:00,la Sagrera,61,Barri,1837.0,2011Q3
2011-07-31 00:00:00+00:00,Montbau,40,Barri,306.0,2011Q3
2011-07-31 00:00:00+00:00,la Bordeta,16,Barri,1231.0,2011Q3
2011-07-31 00:00:00+00:00,la Teixonera,38,Barri,707.0,2011Q3
2011-07-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,125.0,2011Q3
2011-07-31 00:00:00+00:00,Sant Antoni,10,Barri,2374.0,2011Q3
2011-07-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,1366.0,2011Q3
2011-07-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1734.0,2011Q3
2011-07-31 00:00:00+00:00,Gràcia,6,Districte,7300.0,2011Q3
2011-07-31 00:00:00+00:00,el Bon Pastor,59,Barri,980.0,2011Q3
2011-08-31 00:00:00+00:00,el Baix Guinardó,33,Barri,1592.0,2011Q3
2011-08-31 00:00:00+00:00,el Bon Pastor,59,Barri,1010.0,2011Q3
2011-08-31 00:00:00+00:00,Eixample,2,Districte,15399.0,2011Q3
2011-08-31 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,588.0,2011Q3
2011-08-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2382.0,2011Q3
2011-08-31 00:00:00+00:00,la Clota,42,Barri,23.0,2011Q3
2011-08-31 00:00:00+00:00,el Guinardó,35,Barri,2375.0,2011Q3
2011-08-31 00:00:00+00:00,Sarrià,23,Barri,695.0,2011Q3
2011-08-31 00:00:00+00:00,el Barri Gòtic,2,Barri,1392.0,2011Q3
2011-08-31 00:00:00+00:00,el Fort Pienc,5,Barri,1923.0,2011Q3
2011-08-31 00:00:00+00:00,la Prosperitat,52,Barri,1961.0,2011Q3
2011-08-31 00:00:00+00:00,la Teixonera,38,Barri,726.0,2011Q3
2011-08-31 00:00:00+00:00,Pedralbes,21,Barri,338.0,2011Q3
2011-08-31 00:00:00+00:00,Montbau,40,Barri,315.0,2011Q3
2011-08-31 00:00:00+00:00,les Corts,19,Barri,2614.0,2011Q3
2011-08-31 00:00:00+00:00,les Roquetes,50,Barri,1383.0,2011Q3
2011-08-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,956.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Martí,10,Districte,16605.0,2011Q3
2011-08-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,131.0,2011Q3
2011-08-31 00:00:00+00:00,la Barceloneta,3,Barri,1416.0,2011Q3
2011-08-31 00:00:00+00:00,Navas,63,Barri,1431.0,2011Q3
2011-08-31 00:00:00+00:00,Hostafrancs,15,Barri,1083.0,2011Q3
2011-08-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2092.0,2011Q3
2011-08-31 00:00:00+00:00,Sant Andreu,9,Districte,10684.0,2011Q3
2011-08-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,121.0,2011Q3
2011-08-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,930.0,2011Q3
2011-08-31 00:00:00+00:00,Can Peguera,47,Barri,157.0,2011Q3
2011-08-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2074.0,2011Q3
2011-08-31 00:00:00+00:00,la Marina de Port,13,Barri,2293.0,2011Q3
2011-08-31 00:00:00+00:00,Barcelona,1,Municipi,107625.0,2011Q3
2011-08-31 00:00:00+00:00,la Trinitat Vella,57,Barri,1140.0,2011Q3
2011-08-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,2215.0,2011Q3
2011-08-31 00:00:00+00:00,Ciutat Vella,1,Districte,9634.0,2011Q3
2011-08-31 00:00:00+00:00,Canyelles,49,Barri,638.0,2011Q3
2011-08-31 00:00:00+00:00,Sants - Badal,17,Barri,1358.0,2011Q3
2011-08-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1789.0,2011Q3
2011-08-31 00:00:00+00:00,el Poblenou,68,Barri,2004.0,2011Q3
2011-08-31 00:00:00+00:00,Ciutat Meridiana,55,Barri,1231.0,2011Q3
2011-08-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,728.0,2011Q3
2011-08-31 00:00:00+00:00,Porta,45,Barri,1746.0,2011Q3
2011-08-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,1389.0,2011Q3
2011-08-31 00:00:00+00:00,Gràcia,6,Districte,7479.0,2011Q3
2011-09-30 00:00:00+00:00,la Marina de Port,13,Barri,2289.0,2011Q3
2011-09-30 00:00:00+00:00,el Turó de la Peira,46,Barri,1133.0,2011Q3
2011-09-30 00:00:00+00:00,Eixample,2,Districte,15429.0,2011Q3
2011-09-30 00:00:00+00:00,Baró de Viver,58,Barri,178.0,2011Q3
2011-09-30 00:00:00+00:00,el Putxet i el Farró,27,Barri,1514.0,2011Q3
2011-09-30 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,2050.0,2011Q3
2011-09-30 00:00:00+00:00,la Trinitat Nova,53,Barri,883.0,2011Q3
2011-09-30 00:00:00+00:00,la Clota,42,Barri,24.0,2011Q3
2011-09-30 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,2115.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Antoni,10,Barri,2480.0,2011Q3
2011-09-30 00:00:00+00:00,el Guinardó,35,Barri,2344.0,2011Q3
2011-09-30 00:00:00+00:00,la Vall d'Hebron,41,Barri,339.0,2011Q3
2011-09-30 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,2813.0,2011Q3
2011-09-30 00:00:00+00:00,Montbau,40,Barri,318.0,2011Q3
2011-09-30 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,123.0,2011Q3
2011-09-30 00:00:00+00:00,el Carmel,37,Barri,2493.0,2011Q3
2011-09-30 00:00:00+00:00,la Verneda i la Pau,73,Barri,2274.0,2011Q3
2011-09-30 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,5384.0,2011Q3
2011-09-30 00:00:00+00:00,la Trinitat Vella,57,Barri,1174.0,2011Q3
2011-09-30 00:00:00+00:00,Provençals del Poblenou,71,Barri,1416.0,2011Q3
2011-09-30 00:00:00+00:00,el Besòs i el Maresme,70,Barri,2112.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Andreu,60,Barri,4097.0,2011Q3
2011-09-30 00:00:00+00:00,el Poblenou,68,Barri,1983.0,2011Q3
2011-09-30 00:00:00+00:00,Navas,63,Barri,1448.0,2011Q3
2011-09-30 00:00:00+00:00,Les Corts,4,Districte,4328.0,2011Q3
2011-09-30 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,959.0,2011Q3
2011-09-30 00:00:00+00:00,Nou Barris,8,Districte,13886.0,2011Q3
2011-09-30 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,885.0,2011Q3
2011-09-30 00:00:00+00:00,la Guineueta,48,Barri,1336.0,2011Q3
2011-09-30 00:00:00+00:00,les Roquetes,50,Barri,1413.0,2011Q3
2011-09-30 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,2397.0,2011Q3
2011-09-30 00:00:00+00:00,la Barceloneta,3,Barri,1404.0,2011Q3
2011-09-30 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,127.0,2011Q3
2011-09-30 00:00:00+00:00,Sarrià,23,Barri,689.0,2011Q3
2011-09-30 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,1361.0,2011Q3
2011-09-30 00:00:00+00:00,la Prosperitat,52,Barri,1978.0,2011Q3
2011-09-30 00:00:00+00:00,la Bordeta,16,Barri,1274.0,2011Q3
2011-09-30 00:00:00+00:00,Gràcia,6,Districte,7481.0,2011Q3
2011-09-30 00:00:00+00:00,No consta,999,Barri,14.0,2011Q3
2011-10-31 00:00:00+00:00,Can Baró,34,Barri,577.0,2011Q4
2011-10-31 00:00:00+00:00,No consta,999,Barri,7.0,2011Q4
2011-10-31 00:00:00+00:00,la Guineueta,48,Barri,1338.0,2011Q4
2011-10-31 00:00:00+00:00,Sant Martí,10,Districte,16849.0,2011Q4
2011-10-31 00:00:00+00:00,Pedralbes,21,Barri,337.0,2011Q4
2011-10-31 00:00:00+00:00,el Bon Pastor,59,Barri,1020.0,2011Q4
2011-10-31 00:00:00+00:00,Les Corts,4,Districte,4368.0,2011Q4
2011-10-31 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,860.0,2011Q4
2011-10-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,918.0,2011Q4
2011-10-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,946.0,2011Q4
