Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,year,Valor
2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,2001,1640.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,2001,1493.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,2001,1363.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,2001,1366.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,2001,1336.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,2001,1042.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,2001,1496.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,2001,1431.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,2001,1322.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,2001,2007.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,2001,1373.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,2001,1686.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,2001,1139.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2001,1883.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,2001,1369.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,2001,1636.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,2001,1622.0
2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2001,1957.0
2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,2001,1653.0
2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,2001,1702.0
2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,2001,1408.0
2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2001,1802.0
2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,2001,1647.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,2001,1258.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,2001,962.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,2001,1247.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,2001,1490.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,2001,1380.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,2001,1185.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,2001,1214.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,2001,1140.0
2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,2001,1052.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,2001,1159.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,2001,1595.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,2001,1495.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,2001,988.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,2001,1205.0
2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,2001,1587.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,2001,1241.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,2001,1170.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,2001,1175.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,2001,1011.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,2001,1465.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2001,1960.0
2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,2001,960.0
2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,2001,1323.0
2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,2001,1800.0
2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,2001,1500.0
2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,2001,1871.0
2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,2001,1156.0
2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,2001,1763.0
2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,2001,1226.0
2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,2001,1404.0
2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,2001,1135.0
2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,2001,1131.0
2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2001,1925.0
2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,2001,1486.0
2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,2001,1553.0
2,Eixample,10,Sant Antoni,51,2150,2001,1302.0
2,Eixample,10,Sant Antoni,51,2151,2001,1286.0
2,Eixample,10,Sant Antoni,51,2152,2001,1351.0
2,Eixample,10,Sant Antoni,51,2153,2001,1278.0
2,Eixample,10,Sant Antoni,51,2154,2001,992.0
2,Eixample,10,Sant Antoni,51,2155,2001,1925.0
2,Eixample,10,Sant Antoni,51,2156,2001,1337.0
2,Eixample,10,Sant Antoni,51,2157,2001,1147.0
2,Eixample,10,Sant Antoni,52,2158,2001,1646.0
2,Eixample,10,Sant Antoni,52,2159,2001,1738.0
2,Eixample,10,Sant Antoni,52,2160,2001,1908.0
2,Eixample,10,Sant Antoni,52,2161,2001,1014.0
2,Eixample,10,Sant Antoni,52,2162,2001,1246.0
2,Eixample,10,Sant Antoni,53,2163,2001,1694.0
2,Eixample,10,Sant Antoni,53,2164,2001,1333.0
2,Eixample,10,Sant Antoni,53,2165,2001,1517.0
2,Eixample,10,Sant Antoni,54,2166,2001,1900.0
2,Eixample,10,Sant Antoni,54,2167,2001,2008.0
2,Eixample,10,Sant Antoni,54,2168,2001,1886.0
2,Eixample,10,Sant Antoni,55,2169,2001,1441.0
2,Eixample,10,Sant Antoni,55,2170,2001,1509.0
2,Eixample,10,Sant Antoni,55,2171,2001,1556.0
2,Eixample,10,Sant Antoni,55,2172,2001,1507.0
2,Eixample,10,Sant Antoni,55,2173,2001,1455.0
3,Sants-Montjuïc,11,el Poble-sec,56,3001,2001,1627.0
3,Sants-Montjuïc,11,el Poble-sec,56,3002,2001,1642.0
3,Sants-Montjuïc,11,el Poble-sec,56,3003,2001,1391.0
3,Sants-Montjuïc,11,el Poble-sec,56,3004,2001,1439.0
3,Sants-Montjuïc,11,el Poble-sec,56,3005,2001,1180.0
3,Sants-Montjuïc,11,el Poble-sec,56,3006,2001,1208.0
3,Sants-Montjuïc,11,el Poble-sec,56,3007,2001,1499.0
3,Sants-Montjuïc,11,el Poble-sec,56,3008,2001,1145.0
3,Sants-Montjuïc,11,el Poble-sec,56,3009,2001,1120.0
3,Sants-Montjuïc,11,el Poble-sec,57,3010,2001,1413.0
3,Sants-Montjuïc,11,el Poble-sec,57,3011,2001,1408.0
3,Sants-Montjuïc,11,el Poble-sec,57,3012,2001,1897.0
3,Sants-Montjuïc,11,el Poble-sec,57,3013,2001,1559.0
3,Sants-Montjuïc,11,el Poble-sec,57,3014,2001,1564.0
3,Sants-Montjuïc,11,el Poble-sec,57,3015,2001,2540.0
3,Sants-Montjuïc,11,el Poble-sec,57,3016,2001,939.0
3,Sants-Montjuïc,11,el Poble-sec,57,3017,2001,1407.0
3,Sants-Montjuïc,11,el Poble-sec,58,3018,2001,1487.0
3,Sants-Montjuïc,11,el Poble-sec,58,3019,2001,1323.0
3,Sants-Montjuïc,11,el Poble-sec,58,3020,2001,1231.0
3,Sants-Montjuïc,11,el Poble-sec,58,3021,2001,1053.0
3,Sants-Montjuïc,11,el Poble-sec,58,3022,2001,1274.0
3,Sants-Montjuïc,11,el Poble-sec,59,3023,2001,1497.0
3,Sants-Montjuïc,11,el Poble-sec,59,3024,2001,1674.0
3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,2001,1764.0
3,Sants-Montjuïc,13,la Marina de Port,61,3026,2001,1165.0
3,Sants-Montjuïc,13,la Marina de Port,61,3027,2001,1511.0
3,Sants-Montjuïc,13,la Marina de Port,61,3028,2001,506.0
3,Sants-Montjuïc,13,la Marina de Port,61,3029,2001,1073.0
3,Sants-Montjuïc,13,la Marina de Port,61,3030,2001,1738.0
4,Les Corts,19,les Corts,84,4034,2001,1771.0
3,Sants-Montjuïc,13,la Marina de Port,62,3031,2001,2616.0
3,Sants-Montjuïc,13,la Marina de Port,62,3032,2001,1170.0
3,Sants-Montjuïc,13,la Marina de Port,62,3033,2001,1391.0
3,Sants-Montjuïc,13,la Marina de Port,62,3034,2001,1575.0
3,Sants-Montjuïc,13,la Marina de Port,62,3211,2001,1407.0
3,Sants-Montjuïc,13,la Marina de Port,63,3035,2001,2420.0
3,Sants-Montjuïc,13,la Marina de Port,63,3036,2001,2066.0
3,Sants-Montjuïc,13,la Marina de Port,63,3037,2001,1089.0
3,Sants-Montjuïc,13,la Marina de Port,63,3212,2001,2455.0
3,Sants-Montjuïc,13,la Marina de Port,63,3213,2001,2107.0
3,Sants-Montjuïc,13,la Marina de Port,64,3038,2001,1100.0
3,Sants-Montjuïc,13,la Marina de Port,64,3039,2001,2238.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,2001,1576.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,2001,1273.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,2001,1302.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,2001,1428.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,2001,1532.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,2001,947.0
3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,2001,1346.0
3,Sants-Montjuïc,15,Hostafrancs,66,3047,2001,1662.0
3,Sants-Montjuïc,15,Hostafrancs,66,3048,2001,1363.0
3,Sants-Montjuïc,15,Hostafrancs,66,3049,2001,1557.0
3,Sants-Montjuïc,15,Hostafrancs,66,3050,2001,1465.0
3,Sants-Montjuïc,15,Hostafrancs,67,3051,2001,1472.0
3,Sants-Montjuïc,15,Hostafrancs,67,3052,2001,1085.0
3,Sants-Montjuïc,15,Hostafrancs,67,3053,2001,1797.0
3,Sants-Montjuïc,15,Hostafrancs,67,3054,2001,1729.0
3,Sants-Montjuïc,15,Hostafrancs,67,3055,2001,1393.0
3,Sants-Montjuïc,15,Hostafrancs,67,3056,2001,942.0
3,Sants-Montjuïc,16,la Bordeta,68,3057,2001,1556.0
3,Sants-Montjuïc,16,la Bordeta,68,3058,2001,907.0
3,Sants-Montjuïc,16,la Bordeta,68,3059,2001,1188.0
3,Sants-Montjuïc,16,la Bordeta,68,3060,2001,1389.0
3,Sants-Montjuïc,16,la Bordeta,68,3061,2001,1171.0
3,Sants-Montjuïc,16,la Bordeta,69,3062,2001,1524.0
3,Sants-Montjuïc,16,la Bordeta,69,3063,2001,1231.0
3,Sants-Montjuïc,16,la Bordeta,69,3064,2001,1168.0
3,Sants-Montjuïc,16,la Bordeta,69,3065,2001,1389.0
3,Sants-Montjuïc,16,la Bordeta,69,3066,2001,2178.0
3,Sants-Montjuïc,16,la Bordeta,69,3067,2001,1851.0
3,Sants-Montjuïc,16,la Bordeta,69,3068,2001,1228.0
3,Sants-Montjuïc,16,la Bordeta,69,3069,2001,1217.0
3,Sants-Montjuïc,17,Sants - Badal,70,3070,2001,1348.0
3,Sants-Montjuïc,17,Sants - Badal,70,3071,2001,1224.0
3,Sants-Montjuïc,17,Sants - Badal,70,3072,2001,1371.0
3,Sants-Montjuïc,17,Sants - Badal,70,3073,2001,1495.0
3,Sants-Montjuïc,17,Sants - Badal,70,3074,2001,1545.0
3,Sants-Montjuïc,17,Sants - Badal,70,3075,2001,1532.0
3,Sants-Montjuïc,17,Sants - Badal,70,3076,2001,1083.0
3,Sants-Montjuïc,17,Sants - Badal,70,3077,2001,1317.0
3,Sants-Montjuïc,17,Sants - Badal,70,3078,2001,1504.0
3,Sants-Montjuïc,17,Sants - Badal,70,3079,2001,1658.0
3,Sants-Montjuïc,17,Sants - Badal,70,3080,2001,1557.0
3,Sants-Montjuïc,17,Sants - Badal,71,3081,2001,1918.0
3,Sants-Montjuïc,17,Sants - Badal,71,3082,2001,1756.0
3,Sants-Montjuïc,17,Sants - Badal,71,3083,2001,1417.0
3,Sants-Montjuïc,17,Sants - Badal,71,3084,2001,1529.0
3,Sants-Montjuïc,17,Sants - Badal,71,3085,2001,1220.0
3,Sants-Montjuïc,18,Sants,72,3086,2001,1445.0
3,Sants-Montjuïc,18,Sants,72,3087,2001,1518.0
3,Sants-Montjuïc,18,Sants,72,3088,2001,1428.0
3,Sants-Montjuïc,18,Sants,72,3089,2001,1246.0
3,Sants-Montjuïc,18,Sants,72,3090,2001,970.0
3,Sants-Montjuïc,18,Sants,72,3091,2001,1306.0
3,Sants-Montjuïc,18,Sants,72,3092,2001,992.0
3,Sants-Montjuïc,18,Sants,72,3093,2001,1498.0
3,Sants-Montjuïc,18,Sants,72,3094,2001,1102.0
3,Sants-Montjuïc,18,Sants,73,3095,2001,1426.0
3,Sants-Montjuïc,18,Sants,73,3096,2001,1382.0
3,Sants-Montjuïc,18,Sants,73,3097,2001,1422.0
3,Sants-Montjuïc,18,Sants,73,3098,2001,1252.0
3,Sants-Montjuïc,18,Sants,73,3099,2001,995.0
3,Sants-Montjuïc,18,Sants,73,3100,2001,1174.0
3,Sants-Montjuïc,18,Sants,74,3101,2001,1233.0
3,Sants-Montjuïc,18,Sants,74,3102,2001,1255.0
3,Sants-Montjuïc,18,Sants,74,3103,2001,1379.0
3,Sants-Montjuïc,18,Sants,74,3104,2001,1265.0
3,Sants-Montjuïc,18,Sants,75,3105,2001,1114.0
3,Sants-Montjuïc,18,Sants,75,3106,2001,1094.0
3,Sants-Montjuïc,18,Sants,76,3107,2001,1457.0
3,Sants-Montjuïc,18,Sants,76,3108,2001,1474.0
3,Sants-Montjuïc,18,Sants,76,3109,2001,1332.0
3,Sants-Montjuïc,18,Sants,76,3110,2001,1367.0
3,Sants-Montjuïc,18,Sants,76,3111,2001,1225.0
3,Sants-Montjuïc,18,Sants,76,3112,2001,1743.0
3,Sants-Montjuïc,18,Sants,76,3113,2001,1600.0
3,Sants-Montjuïc,18,Sants,76,3114,2001,1465.0
4,Les Corts,19,les Corts,77,4001,2001,1220.0
4,Les Corts,19,les Corts,77,4002,2001,1790.0
4,Les Corts,19,les Corts,77,4003,2001,1093.0
4,Les Corts,19,les Corts,77,4004,2001,963.0
4,Les Corts,19,les Corts,77,4005,2001,1349.0
4,Les Corts,19,les Corts,77,4006,2001,1203.0
4,Les Corts,19,les Corts,77,4007,2001,1027.0
4,Les Corts,19,les Corts,77,4008,2001,1067.0
4,Les Corts,19,les Corts,77,4009,2001,1411.0
4,Les Corts,19,les Corts,78,4010,2001,886.0
4,Les Corts,19,les Corts,78,4011,2001,1765.0
4,Les Corts,19,les Corts,78,4012,2001,1558.0
4,Les Corts,19,les Corts,78,4013,2001,1240.0
4,Les Corts,19,les Corts,78,4014,2001,793.0
4,Les Corts,19,les Corts,78,4015,2001,1874.0
4,Les Corts,19,les Corts,78,4016,2001,1157.0
4,Les Corts,19,les Corts,79,4017,2001,1257.0
4,Les Corts,19,les Corts,79,4018,2001,1460.0
4,Les Corts,19,les Corts,79,4019,2001,1296.0
4,Les Corts,19,les Corts,79,4020,2001,1322.0
4,Les Corts,19,les Corts,79,4021,2001,1317.0
4,Les Corts,19,les Corts,80,4022,2001,1514.0
4,Les Corts,19,les Corts,81,4023,2001,1057.0
4,Les Corts,19,les Corts,81,4024,2001,1062.0
4,Les Corts,19,les Corts,82,4025,2001,1090.0
4,Les Corts,19,les Corts,82,4026,2001,1307.0
4,Les Corts,19,les Corts,82,4027,2001,1262.0
4,Les Corts,19,les Corts,83,4028,2001,1353.0
4,Les Corts,19,les Corts,83,4029,2001,1289.0
4,Les Corts,19,les Corts,83,4030,2001,1826.0
4,Les Corts,19,les Corts,84,4031,2001,1440.0
4,Les Corts,19,les Corts,84,4032,2001,1694.0
4,Les Corts,19,les Corts,84,4033,2001,1225.0
4,Les Corts,19,les Corts,84,4035,2001,1530.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,2001,1779.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,2001,2300.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,2001,1419.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,2001,962.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,2001,1452.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,2001,1236.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,2001,1788.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,2001,1769.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,2001,1657.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,2001,1404.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,2001,2780.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,2001,1850.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,2001,1542.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,2001,1137.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,2001,1448.0
4,Les Corts,21,Pedralbes,88,4050,2001,2026.0
4,Les Corts,21,Pedralbes,88,4051,2001,1634.0
4,Les Corts,21,Pedralbes,88,4052,2001,2138.0
4,Les Corts,21,Pedralbes,89,4053,2001,1227.0
4,Les Corts,21,Pedralbes,89,4054,2001,1158.0
4,Les Corts,21,Pedralbes,90,4055,2001,1620.0
4,Les Corts,21,Pedralbes,90,4056,2001,1475.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,2001,871.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,2001,1303.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,2001,1070.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,2001,770.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,2001,931.0
5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,2001,1510.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,2001,1346.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,2001,1417.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,2001,1542.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,2001,1405.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,2001,1296.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,2001,1379.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,2001,1517.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,2001,1401.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,2001,1085.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,2001,1691.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,2001,1500.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,2001,1299.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,2001,1541.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,2001,1006.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,2001,460.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,2001,1603.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,2001,1417.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,2001,1798.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,2001,1188.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,2001,1316.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,2001,1342.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,2001,1323.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,2001,1397.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,2001,1259.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,2001,1332.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,2001,1366.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,2001,1036.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,2001,1094.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,2001,1174.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,2001,1646.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,2001,1288.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,2001,1165.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,2001,1546.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,2001,1248.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,2001,1248.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,2001,1060.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,2001,1220.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,2001,1200.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,2001,1410.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,2001,1187.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,2001,1132.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,2001,1277.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,2001,1542.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,2001,1403.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,2001,1423.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,2001,1349.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,2001,1380.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,2001,1023.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,2001,1459.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,2001,1272.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,2001,1750.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,2001,1465.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,2001,1498.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,2001,1136.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,2001,1452.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,2001,1580.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,2001,1457.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,2001,1452.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,2001,1513.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,2001,1276.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,2001,1224.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,2001,1405.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,2001,1624.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,2001,1446.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,2001,1407.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,2001,1527.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,2001,1550.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,2001,1538.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,2001,1659.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,2001,1252.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,2001,1260.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,2001,1807.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,2001,1291.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,2001,1293.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,2001,1463.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,2001,1464.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,2001,1216.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,2001,1219.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,2001,1144.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,2001,1136.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,2001,1476.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,2001,1532.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,2001,1506.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,2001,1633.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,2001,1435.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,2001,1385.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,2001,1023.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,2001,2532.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,2001,1620.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,2001,1062.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,2001,1495.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,2001,1409.0
6,Gràcia,28,Vallcarca i els Penitents,114,6001,2001,959.0
6,Gràcia,28,Vallcarca i els Penitents,114,6002,2001,1400.0
6,Gràcia,28,Vallcarca i els Penitents,114,6003,2001,2135.0
6,Gràcia,28,Vallcarca i els Penitents,114,6004,2001,1474.0
6,Gràcia,28,Vallcarca i els Penitents,115,6006,2001,898.0
6,Gràcia,28,Vallcarca i els Penitents,115,6007,2001,1256.0
6,Gràcia,28,Vallcarca i els Penitents,115,6008,2001,1828.0
6,Gràcia,28,Vallcarca i els Penitents,116,6009,2001,1116.0
6,Gràcia,28,Vallcarca i els Penitents,116,6010,2001,956.0
6,Gràcia,28,Vallcarca i els Penitents,117,6011,2001,1266.0
6,Gràcia,28,Vallcarca i els Penitents,117,6012,2001,1097.0
6,Gràcia,29,el Coll,118,6013,2001,1663.0
6,Gràcia,29,el Coll,118,6014,2001,1320.0
6,Gràcia,29,el Coll,118,6015,2001,1239.0
6,Gràcia,29,el Coll,118,6016,2001,1333.0
6,Gràcia,29,el Coll,118,6017,2001,1126.0
6,Gràcia,30,la Salut,119,6018,2001,1294.0
6,Gràcia,30,la Salut,119,6019,2001,1381.0
6,Gràcia,30,la Salut,119,6020,2001,1059.0
6,Gràcia,30,la Salut,119,6021,2001,1332.0
6,Gràcia,30,la Salut,120,6022,2001,1296.0
6,Gràcia,30,la Salut,120,6023,2001,1450.0
6,Gràcia,30,la Salut,120,6024,2001,1609.0
6,Gràcia,30,la Salut,120,6025,2001,1455.0
